"CLIENTNUM","STATUS","CUSTOMER_AGE","GENDER","DEPENDENT_COUNT","EDUCATION_LEVEL","MARITAL_STATUS","INCOME_CATEGORY","CARD_CATEGORY","MONTHS_ON_BOOK","TOTAL_RELATIONSHIP_COUNT","MONTHS_INACTIVE_12_MON","CONTACTS_COUNT_12_MON","CREDIT_LIMIT","TOTAL_REVOLVING_BAL","AVG_OPEN_TO_BUY","TOTAL_TRANS_AMT","TOTAL_TRANS_CT","AVG_UTILIZATION_RATIO"
713745783,Existing Customer,29,F,0,Post-Graduate,Single,Unknown,Gold,36,4,1,4,34516,1452,33064,2336,49,0.042
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446,908,7538,4240,67,0.108
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096,2217,879,2011,41,0.716
713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438,0,1438,1757,44,0.0
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928,1125,803,2190,30,0.584
713755458,Attrited Customer,50,M,1,Unknown,Unknown,$80K - $120K,Blue,36,6,3,4,9959,952,9007,10310,63,0.096
713756508,Existing Customer,46,M,3,Graduate,Divorced,Less than $40K,Blue,36,5,1,3,4213,997,3216,1264,30,0.237
713757633,Existing Customer,65,F,0,Unknown,Married,$40K - $60K,Blue,56,3,2,4,7427,1303,6124,1596,42,0.175
713758758,Existing Customer,48,M,2,High School,Married,Less than $40K,Silver,36,2,2,2,14581,2517,12064,17628,109,0.173
713759583,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173,1822,1351,4883,71,0.574
713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516,1652,32864,8450,90,0.048
713763633,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,46,5,3,2,3014,794,2220,1488,30,0.263
713764458,Existing Customer,53,M,2,Graduate,Single,$120K +,Blue,36,5,2,3,10620,2090,8530,3453,68,0.197
713766183,Existing Customer,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156,2517,13639,4160,81,0.156
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2,2062,1665,397,2397,41,0.807
713768358,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Blue,35,3,2,2,7935,888,7047,15380,122,0.112
713769258,Existing Customer,36,M,3,College,Married,$120K +,Blue,26,3,2,3,17116,939,16177,2547,45,0.055
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,4,2926,0,2926,2775,74,0.0
713772333,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223,243,2980,1979,38,0.075
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567,1173,6394,1435,32,0.155
713777883,Existing Customer,46,F,0,Graduate,Divorced,Unknown,Blue,36,3,3,2,6853,1679,5174,3543,52,0.245
713779908,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189,1666,523,1287,36,0.761
713782608,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,1,3,1,2652,2386,266,5329,83,0.9
713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510,941,2569,4833,77,0.268
713785608,Existing Customer,49,F,1,Doctorate,Single,Less than $40K,Blue,40,1,2,3,2960,0,2960,4918,63,0.0
713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038,0,2038,1238,28,0.0
713787333,Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,36,5,1,0,3818,1142,2676,14731,113,0.299
713788083,Attrited Customer,28,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,5,1624,0,1624,1897,35,0.0
713789883,Existing Customer,50,F,4,High School,Married,$40K - $60K,Blue,36,6,1,1,1479,1004,475,5116,75,0.679
713790708,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,3421,2308,1113,2269,39,0.675
713792583,Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,43,5,2,3,10351,1356,8995,4572,76,0.131
713796033,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,4738,0,4738,1900,36,0.0
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946,1430,516,4643,87,0.735
713800158,Existing Customer,58,M,0,High School,Married,$80K - $120K,Blue,36,6,3,2,2994,2351,643,1540,32,0.785
713803158,Existing Customer,41,M,3,High School,Single,$60K - $80K,Blue,33,4,1,3,9246,0,9246,4611,91,0.0
713804058,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,36,5,2,3,4187,2199,1988,4647,81,0.525
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836,0,1836,1799,28,0.0
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,2,1,10850,1873,8977,13794,127,0.173
713809833,Existing Customer,42,F,3,Graduate,Unknown,Unknown,Blue,32,2,3,2,9749,859,8890,4684,86,0.088
713810658,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,1,2,3,3384,799,2585,13152,100,0.236
713814408,Existing Customer,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,4,7901,1184,6717,3667,66,0.15
713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778,0,11778,2147,44,0.0
713818158,Existing Customer,50,M,1,Doctorate,Single,$80K - $120K,Blue,41,5,4,2,5068,991,4077,5173,64,0.196
713819283,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,42,6,2,2,25197,2517,22680,3002,58,0.1
713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836,493,4343,1870,45,0.102
713823033,Attrited Customer,31,F,2,Unknown,Married,Unknown,Blue,20,3,1,2,8149,0,8149,808,30,0.0
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401,1085,7316,7697,98,0.129
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639,0,1639,2242,44,0.0
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,0,3198,2493,705,1936,44,0.78
713828208,Existing Customer,47,M,2,Uneducated,Unknown,$60K - $80K,Blue,36,6,2,1,8311,0,8311,1895,57,0.0
713830233,Existing Customer,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,2,7061,1813,5248,1831,60,0.257
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516,1768,32748,15134,124,0.051
713834358,Existing Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,3,4,4701,1492,3209,1679,32,0.317
713835258,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,48,3,2,3,3088,2083,1005,1561,40,0.675
713837058,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571,1955,616,1234,24,0.76
713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516,2053,32463,1487,26,0.059
713845083,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,4203,2517,1686,1489,43,0.599
713847858,Attrited Customer,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1438,0,1438,1849,43,0.0
713850783,Existing Customer,56,F,1,College,Married,Unknown,Blue,36,6,2,2,4263,0,4263,4876,70,0.0
713852958,Existing Customer,51,F,2,Graduate,Single,Unknown,Silver,41,5,3,3,31501,1810,29691,3893,81,0.057
713853858,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Silver,31,5,2,2,34516,1433,33083,2589,57,0.042
713854608,Existing Customer,62,M,1,Uneducated,Married,$60K - $80K,Blue,36,6,3,3,9521,1669,7852,2444,63,0.175
713856708,Existing Customer,48,M,4,High School,Married,$80K - $120K,Blue,36,5,1,2,6798,2517,4281,4327,79,0.37
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842,198,5644,1828,44,0.034
713858733,Existing Customer,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,3,2,2566,2164,402,4344,73,0.843
713861733,Existing Customer,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516,1542,32974,1770,65,0.045
713865333,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,3,4908,0,4908,827,21,0.0
713866308,Existing Customer,45,M,4,Unknown,Single,$60K - $80K,Blue,36,5,2,1,15100,2004,13096,4135,76,0.133
713868033,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36,2,2,2,34516,1484,33032,16373,114,0.043
713869083,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,43,2,2,1,29394,1002,28392,14901,92,0.034
713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum,46,2,3,2,34516,0,34516,8416,93,0.0
713872008,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215,1347,868,4656,72,0.608
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2,1,3,10753,1845,8908,7302,80,0.172
713873658,Existing Customer,45,M,4,High School,Single,$120K +,Blue,37,4,3,3,2701,1986,715,4767,76,0.735
713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140,845,13295,5036,76,0.06
713879283,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,47,3,1,2,4580,1300,3280,1694,34,0.284
713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905,0,5905,8883,83,0.0
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,37,6,2,2,8783,2142,6641,4425,83,0.244
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,2,3,1,18660,728,17932,1682,43,0.039
713889933,Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,2,1638,0,1638,1536,44,0.0
713891133,Attrited Customer,41,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,1438,834,604,1890,43,0.58
713893308,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37,4,1,1,3291,1607,1684,1984,38,0.488
713894358,Existing Customer,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516,814,33702,7889,98,0.024
713895633,Existing Customer,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331,0,8331,14324,103,0.0
713896533,Existing Customer,42,M,4,High School,Single,$60K - $80K,Blue,33,5,1,3,9442,838,8604,3157,63,0.089
713899383,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,50,4,1,4,3688,606,3082,14596,120,0.164
713901108,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,29,6,1,4,14575,0,14575,3444,80,0.0
713902983,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676,1372,304,4381,77,0.819
713904708,Existing Customer,40,F,3,Graduate,Married,Less than $40K,Blue,36,6,1,3,7582,1942,5640,4926,85,0.256
713905608,Existing Customer,56,F,3,Unknown,Single,Less than $40K,Blue,50,5,2,2,8869,0,8869,3270,63,0.0
713906508,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2837,834,2003,3892,69,0.294
713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397,1265,4132,7791,84,0.234
713908683,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,41,6,2,2,18749,1314,17435,1381,33,0.07
713910108,Existing Customer,38,M,1,Graduate,Married,$80K - $120K,Blue,28,3,2,3,3946,2375,1571,1646,43,0.602
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341,1060,17281,7584,85,0.058
713914683,Existing Customer,44,F,1,Graduate,Single,$40K - $60K,Blue,36,3,4,2,1484,885,599,4819,74,0.596
713916708,Existing Customer,53,M,3,Graduate,Single,$120K +,Gold,43,3,1,3,34516,2435,32081,7758,98,0.071
713918358,Existing Customer,31,F,0,Uneducated,Divorced,Unknown,Blue,36,6,3,1,5190,1682,3508,4900,81,0.324
713919183,Existing Customer,50,M,3,Unknown,Married,$80K - $120K,Blue,39,5,3,4,13824,1582,12242,4630,74,0.114
713920158,Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733,0,13733,1591,30,0.0
713921058,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,48,6,2,2,2897,1601,1296,1337,25,0.553
713922183,Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,36,3,2,1,2507,1259,1248,4461,73,0.502
713923233,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790,2185,605,3392,86,0.783
713924283,Attrited Customer,61,M,0,Graduate,Single,$60K - $80K,Blue,54,2,1,4,11859,1644,10215,8930,79,0.139
713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624,1458,1166,4487,61,0.556
713927283,Existing Customer,39,F,1,Graduate,Single,Unknown,Blue,34,3,1,1,2884,2517,367,4809,87,0.873
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707,0,1707,2060,52,0.0
713930433,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,36,5,3,3,4316,0,4316,1920,53,0.0
713931258,Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438,0,1438,1988,42,0.0
713933658,Existing Customer,56,F,0,Graduate,Single,Less than $40K,Blue,45,3,6,2,2463,1621,842,4118,70,0.658
713934633,Attrited Customer,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423,2517,1906,8935,87,0.569
713935533,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360,870,18490,3966,78,0.045
713936583,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224,1892,4332,2187,58,0.304
713937558,Existing Customer,54,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,3892,0,3892,4318,74,0.0
713940033,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,2049,1460,589,3514,79,0.713
713941158,Existing Customer,47,F,1,High School,Unknown,Less than $40K,Blue,36,6,5,1,5222,2517,2705,4433,81,0.482
713943783,Existing Customer,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,5,3,2,18001,906,17095,1194,25,0.05
713944833,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,24512,766,23746,4561,78,0.031
713945883,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490,513,1977,864,20,0.206
713947908,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,23,6,2,2,1630,0,1630,4426,91,0.0
713948808,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602,962,640,4873,97,0.6
713949858,Attrited Customer,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438,886,552,1674,42,0.616
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790,1474,316,2128,40,0.823
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317,0,2317,2214,41,0.0
713956308,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,49,4,2,2,3297,2297,1000,1894,56,0.697
713957283,Attrited Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,3,2,3,3214,0,3214,2119,44,0.0
713962233,Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,36,6,2,3,3035,2298,737,1877,37,0.757
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,41,4,2,3,2792,887,1905,4074,81,0.318
713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380,0,4380,17258,121,0.0
713967783,Existing Customer,62,F,0,Unknown,Married,Unknown,Blue,52,6,1,1,2683,1707,976,1582,33,0.636
713971608,Existing Customer,49,M,4,Uneducated,Married,Less than $40K,Blue,39,6,1,4,7232,1830,5402,4337,71,0.253
713972658,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,36,3,3,2,5335,996,4339,1454,43,0.187
713974533,Existing Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,45,5,1,3,2555,1701,854,3127,45,0.666
713975433,Existing Customer,32,F,0,High School,Divorced,Less than $40K,Blue,25,2,3,0,8851,1753,7098,14783,110,0.198
713976258,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,46,4,1,3,1792,989,803,3102,63,0.552
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,4,3,4,34516,2061,32455,3820,76,0.06
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025,0,11025,1902,28,0.0
713981283,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814,2162,652,4271,88,0.768
713982108,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,4,1,0,3418,0,3418,1887,20,0.0
713983308,Existing Customer,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,4,3182,1928,1254,1233,35,0.606
713984208,Existing Customer,52,M,4,Graduate,Married,$40K - $60K,Blue,33,5,2,1,5776,874,4902,4029,72,0.151
713985183,Existing Customer,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,2799,2412,387,4634,91,0.862
713986908,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,10748,1084,9664,16541,126,0.101
713987808,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,33,4,2,2,5702,2165,3537,14970,120,0.38
713989233,Existing Customer,61,M,0,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434,1927,12507,1731,32,0.134
713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue,36,3,1,2,2159,1004,1155,1353,30,0.465
713993208,Existing Customer,37,F,3,Doctorate,Married,Less than $40K,Blue,36,3,5,2,1438,0,1438,4314,82,0.0
713994108,Existing Customer,40,M,5,High School,Married,$60K - $80K,Blue,33,3,1,2,4155,1315,2840,15851,128,0.316
713995233,Existing Customer,38,F,2,High School,Married,Less than $40K,Blue,36,6,4,3,1438,0,1438,4707,88,0.0
713996283,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,36,4,5,1,2352,2176,176,5209,93,0.925
713997183,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,2791,2160,631,2214,56,0.774
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36,6,2,4,3586,1414,2172,2780,57,0.394
714000108,Existing Customer,40,F,3,College,Divorced,Unknown,Blue,36,5,2,4,6772,0,6772,3658,66,0.0
714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +,Blue,36,1,1,2,3730,0,3730,13997,102,0.0
714002658,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732,1623,26109,1413,31,0.059
714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,1,3,1,7539,0,7539,15293,129,0.0
714005508,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,36,2,2,2,4146,2027,2119,4323,64,0.489
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,5,2,3,2128,528,1600,2289,41,0.248
714010383,Attrited Customer,47,F,5,Uneducated,Single,Unknown,Blue,40,5,4,5,3502,0,3502,1895,42,0.0
714011358,Existing Customer,38,M,3,Graduate,Divorced,$80K - $120K,Blue,24,5,1,3,14821,0,14821,2876,60,0.0
714012258,Existing Customer,44,F,2,College,Single,Less than $40K,Blue,34,3,2,1,2429,1687,742,4122,74,0.695
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,4,3067,1874,1193,1420,32,0.611
714013983,Attrited Customer,37,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586,0,1586,2109,41,0.0
714014733,Attrited Customer,33,M,2,College,Single,$80K - $120K,Blue,36,4,3,2,9642,1431,8211,2172,33,0.148
714019083,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019,803,1216,8426,102,0.398
714021183,Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,3,30666,1046,29620,3709,66,0.034
714022833,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909,0,17909,5977,58,0.0
714023808,Existing Customer,42,F,2,Graduate,Married,Unknown,Blue,33,6,1,1,13770,2517,11253,1582,36,0.183
714024858,Existing Customer,36,M,3,High School,Married,$80K - $120K,Blue,27,3,1,2,7056,0,7056,1739,35,0.0
714028083,Existing Customer,36,F,1,Unknown,Single,Unknown,Blue,31,6,1,2,2222,0,2222,4095,65,0.0
714030183,Existing Customer,59,M,0,Graduate,Single,$80K - $120K,Silver,36,5,3,3,34516,1494,33022,3259,65,0.043
714031083,Attrited Customer,46,F,3,Graduate,Unknown,Unknown,Blue,30,3,2,1,8869,0,8869,1935,40,0.0
714031983,Existing Customer,41,F,3,High School,Single,Less than $40K,Silver,36,6,1,3,11533,1418,10115,4038,63,0.123
714032883,Existing Customer,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718,1591,3127,4598,80,0.337
714034158,Existing Customer,46,F,4,Unknown,Married,Less than $40K,Blue,38,5,2,3,3331,1307,2024,3946,69,0.392
714035283,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802,2256,546,2371,46,0.805
714036258,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36,4,1,4,2798,1963,835,4255,64,0.702
714037308,Existing Customer,54,M,2,High School,Married,$60K - $80K,Blue,50,3,1,3,2210,1002,1208,4798,86,0.453
714038433,Existing Customer,37,F,5,High School,Single,$40K - $60K,Blue,19,4,1,2,3252,1987,1265,2953,72,0.611
714041283,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,40,5,2,2,6610,1663,4947,4735,83,0.252
714042108,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000,1013,9987,7302,86,0.092
714043008,Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,30,6,3,4,4297,0,4297,4310,76,0.0
714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,4,3685,1396,2289,3016,85,0.379
714045783,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2,6,2547,1965,582,2160,46,0.771
714046608,Existing Customer,49,M,0,Doctorate,Married,$60K - $80K,Blue,39,5,6,3,19719,1395,18324,3572,73,0.071
714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942,2119,2823,7460,85,0.429
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026,2202,5824,4072,72,0.274
714051033,Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,4,3615,1699,1916,1967,40,0.47
714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue,39,2,3,2,11714,949,10765,5366,68,0.081
714053358,Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3216,0,3216,4039,81,0.0
714054408,Existing Customer,50,M,3,College,Unknown,$60K - $80K,Blue,42,1,2,3,12889,1822,11067,8272,79,0.141
714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689,2384,305,1941,53,0.887
714060408,Existing Customer,57,F,3,High School,Single,Unknown,Blue,37,3,1,2,3052,1603,1449,4210,82,0.525
